ticker,company,fy,revenue,fy_end,cost_of_revenue,gross_profit,rd,sm,ga,op_income,sbc,sga,gross_margin,rd_pct,sm_pct,sga_pct,op_margin,sbc_pct
ADBE,Adobe,2017,7301505000.0,2017-12-01,1010491000.0,6291014000.0,1224059000,2197592000.0,624706000.0,2168095000.0,454472000,,0.8616051074401784,0.1676447526913972,0.30097794906666503,0.3865364743296074,0.2969380970087674,0.0622436059415148
ADBE,Adobe,2018,9030000000.0,2018-11-30,1195000000.0,7835000000.0,1538000000,2621000000.0,745000000.0,2840000000.0,610000000,,0.8676633444075305,0.17032115171650056,0.2902547065337763,0.37275747508305646,0.31450719822812845,0.06755260243632337
ADBE,Adobe,2019,11171000000.0,2019-11-29,1673000000.0,9498000000.0,1930000000,3244000000.0,881000000.0,3268000000.0,788000000,,0.8502372213767792,0.1727687762957658,0.2903947721779608,0.36925969026944766,0.29254319219407393,0.07053979052904844
ADBE,Adobe,2020,12868000000.0,2020-11-27,1722000000.0,11146000000.0,2188000000,3591000000.0,968000000.0,4237000000.0,909000000,,0.8661796705004663,0.1700341933478396,0.2790643456636618,0.3542897109107864,0.32926639726453216,0.07064034815045073
ADBE,Adobe,2021,15785000000.0,2021-12-03,1865000000.0,13920000000.0,2540000000,4321000000.0,1085000000.0,5802000000.0,1069000000,,0.8818498574596135,0.1609122584732341,0.27374089325308837,0.342477035159962,0.3675641431738993,0.06772252138105797
ADBE,Adobe,2022,17606000000.0,2022-12-02,2165000000.0,15441000000.0,2987000000,4968000000.0,1219000000.0,6098000000.0,1440000000,,0.8770305577643985,0.16965807111212086,0.28217653072816085,0.35141429058275586,0.34635919572872886,0.08179029876178576
ADBE,Adobe,2023,19409000000.0,2023-12-01,2354000000.0,17055000000.0,3473000000,5351000000.0,1413000000.0,6650000000.0,1718000000,,0.878716059559998,0.17893760626513472,0.2756968416713896,0.34849811942913084,0.3426245556185275,0.08851563707558349
ADBE,Adobe,2024,21505000000.0,2024-11-29,2358000000.0,19147000000.0,3944000000,5764000000.0,1529000000.0,6741000000.0,1833000000,,0.89035108114392,0.183399209486166,0.2680306905370844,0.3391304347826087,0.31346198558474775,0.08523599162985353
ADBE,Adobe,2025,23769000000.0,2025-11-28,2551000000.0,21218000000.0,4294000000,6488000000.0,1573000000.0,8706000000.0,1942000000,,0.8926753334174765,0.1806554756195044,0.2729605789052968,0.3391392149438344,0.36627540073204595,0.08170305860574698
ADSK,Autodesk,2008,2171900000.0,2008-01-31,207700000.0,1964200000.0,490500000,847700000.0,180400000.0,445600000.0,99300000,,0.9043694461070951,0.22583912703163128,0.3903034209678162,0.47336433537455685,0.20516598370090705,0.04572033703209172
ADSK,Autodesk,2009,2315200000.0,2009-01-31,219100000.0,2096100000.0,576100000,900700000.0,205700000.0,244500000.0,89500000,,0.9053645473393227,0.24883379405666897,0.3890376641326883,0.4778852798894264,0.10560642709053214,0.038657567380787836
ADSK,Autodesk,2010,1713700000.0,2010-01-31,191800000.0,1521900000.0,457500000,731900000.0,197700000.0,65600000.0,93600000,,0.8880784267958219,0.2669662134562642,0.4270875882593219,0.5424520044348485,0.038279745579739746,0.05461866137597012
ADSK,Autodesk,2011,1951800000.0,2011-01-31,196600000.0,1755200000.0,496200000,776000000.0,200800000.0,271400000.0,80700000,,0.8992724664412337,0.2542268675069167,0.39758171943846704,0.5004611128189363,0.13905113228814428,0.04134644943129419
ADSK,Autodesk,2012,2215600000.0,2012-01-31,229100000.0,1986500000.0,566500000,842600000.0,223100000.0,355600000.0,108800000,,0.8965968586387435,0.25568694710236506,0.38030330384545946,0.4809983751579707,0.16049828488896914,0.04910633688391407
ADSK,Autodesk,2013,2312200000.0,2013-01-31,238500000.0,2073700000.0,600000000,875500000.0,206300000.0,305900000.0,156300000,,0.896851483435689,0.259493123432229,0.37864371594152757,0.467866101548309,0.13229824409653143,0.06759795865409567
ADSK,Autodesk,2014,2273900000.0,2014-01-31,274300000.0,1999600000.0,611100000,842600000.0,211800000.0,284800000.0,132200000,,0.8793702449536039,0.2687453274110559,0.3705527947579049,0.4636967324860372,0.12524737235586436,0.05813800079159154
ADSK,Autodesk,2015,2512200000.0,2015-01-31,342100000.0,2170100000.0,725200000,998000000.0,283300000.0,120700000.0,165600000,,0.8638245362630363,0.28867128413342885,0.3972613645410397,0.510031048483401,0.048045537775654804,0.0659183186052066
ADSK,Autodesk,2016,2504100000.0,2016-01-31,370700000.0,2133400000.0,790000000,1015500000.0,293400000.0,1300000.0,197200000,,0.8519627810390958,0.31548260852202387,0.40553492272672814,0.5227027674613633,0.0005191485963020646,0.07875084860828242
ADSK,Autodesk,2017,2031000000.0,2017-01-31,341900000.0,1689100000.0,766100000,1022500000.0,287800000.0,-499600000.0,221800000,,0.8316592811422945,0.37720334810438205,0.5034465780403742,0.645150172328902,-0.24598719842442146,0.10920728705071393
ADSK,Autodesk,2018,2056600000.0,2018-01-31,303400000.0,1753200000.0,755500000,1087300000.0,305200000.0,-509100000.0,261400000,,0.852474958669649,0.3673538850530001,0.5286881260332588,0.6770883983273364,-0.24754449090732278,0.12710298551006516
ADSK,Autodesk,2019,2569800000.0,2019-01-31,285900000.0,2283900000.0,725000000,1183900000.0,340100000.0,-25000000.0,249500000,,0.8887462059304226,0.28212312242197835,0.46069733053155887,0.5930422600980622,-0.009728383531792357,0.09708926764728773
ADSK,Autodesk,2020,3274300000.0,2020-01-31,324900000.0,2949400000.0,851100000,1310300000.0,405600000.0,343000000.0,362400000,,0.9007726842378524,0.259933420883853,0.4001771370980057,0.5240509421861161,0.10475521485508353,0.11068014537458389
ADSK,Autodesk,2021,3790000000.0,2021-01-31,337000000.0,3453000000.0,932000000,1440000000.0,414000000.0,629000000.0,398000000,,0.9110817941952507,0.24591029023746702,0.37994722955145116,0.48918205804749343,0.16596306068601582,0.10501319261213721
ADSK,Autodesk,2022,4386000000.0,2022-01-31,418000000.0,3968000000.0,1115000000,1623000000.0,572000000.0,618000000.0,555000000,,0.9046967624259006,0.25421796625626997,0.3700410396716826,0.5004559963520292,0.1409028727770178,0.1265389876880985
ADSK,Autodesk,2023,5005000000.0,2023-01-31,480000000.0,4525000000.0,1219000000,1745000000.0,532000000.0,989000000.0,657000000,,0.9040959040959041,0.24355644355644357,0.34865134865134867,0.45494505494505494,0.1976023976023976,0.13126873126873126
ADSK,Autodesk,2024,5497000000.0,2024-01-31,511000000.0,4986000000.0,1373000000,1823000000.0,620000000.0,1128000000.0,703000000,,0.9070402037474986,0.2497726032381299,0.3316354375113698,0.4444242313989449,0.20520283791158814,0.12788793887575042
ADSK,Autodesk,2025,6131000000.0,2025-01-31,578000000.0,5553000000.0,1485000000,2000000000.0,650000000.0,1354000000.0,683000000,,0.9057250040776382,0.24221171097700211,0.326211058554885,0.4322296525852226,0.22084488664165716,0.11140107649649324
ADSK,Autodesk,2026,7206000000.0,2026-01-31,650000000.0,6556000000.0,1643000000,2373000000.0,693000000.0,1578000000.0,788000000,,0.9097973910630031,0.2280044407438246,0.3293089092422981,0.42547876769358867,0.2189841798501249,0.10935331668054399
APPF,AppFolio,2013,26542000.0,2013-12-31,13616000.0,12926000.0,5057000,10337000.0,2286000.0,-7604000.0,247000,,0.48700173310225303,0.1905282194258157,0.38945821716524753,0.475585863913797,-0.28648933765353024,0.009306005576068118
APPF,AppFolio,2014,47671000.0,2014-12-31,22555000.0,25116000.0,6505000,16876000.0,6489000.0,-8559000.0,892000,,0.5268611944368694,0.13645612636613455,0.3540097753351094,0.4901302678777454,-0.17954311845776258,0.01871158566004489
APPF,AppFolio,2015,74977000.0,2015-12-31,33903000.0,41074000.0,9554000,26076000.0,14343000.0,-15003000.0,1007000,,0.5478213318751084,0.1274257438947944,0.3477866545740694,0.5390853194979793,-0.20010136441842166,0.013430785440868533
APPF,AppFolio,2016,105586000.0,2016-12-31,44630000.0,60956000.0,12638000,28827000.0,17979000.0,-8423000.0,4301000,,0.5773113859792018,0.11969389881234255,0.27301915026613377,0.4432974068531813,-0.07977383365218874,0.04073456708275718
APPF,AppFolio,2017,143803000.0,2017-12-31,55283000.0,88520000.0,16578000,28709000.0,21199000.0,9335000.0,6096000,,0.6155643484489197,0.11528271315619285,0.19964117577519244,0.34705812813362724,0.06491519648407891,0.042391327023775585
APPF,AppFolio,2018,190071000.0,2018-12-31,73549000.0,116522000.0,24111000,33288000.0,24891000.0,19656000.0,6337000,,0.6130445991234854,0.12685259718736683,0.17513455498208563,0.3060908818283694,0.10341398740470666,0.03334017288276486
APPF,AppFolio,2019,256012000.0,2019-12-31,101642000.0,154370000.0,39508000,51528000.0,34478000.0,6461000.0,8065000,,0.6029795478336953,0.15432089120822462,0.20127181538365388,0.3359451900692155,0.025237098261019015,0.03150242957361374
APPF,AppFolio,2020,310056000.0,2020-12-31,119029000.0,191027000.0,48529000,58445000.0,47480000.0,9783000.0,10308000,,0.6161048326753876,0.15651688727197668,0.18849820677555024,0.3416318342492969,0.03155236473411255,0.03324560724514281
APPF,AppFolio,2021,359370000.0,2021-12-31,143944000.0,215426000.0,65980000,73200000.0,57279000.0,-11878000.0,17154000,,0.5994546011074937,0.18359907616105964,0.20368979046664998,0.3630770515068036,-0.03305228594484793,0.04773353368394691
APPF,AppFolio,2022,471883000.0,2022-12-31,,,111118000,107398000.0,100792000.0,-72370000.0,43234000,,,0.2354778620971724,0.22759455203938264,0.44118987121807735,-0.1533642873339366,0.09162016855873172
APPF,AppFolio,2023,620445000.0,2023-12-31,,,151364000,107602000.0,93452000.0,963000.0,52363000,,,0.24396038327329578,0.17342713697426848,0.3240480622778812,0.0015521117907308464,0.0843958771526888
APPF,AppFolio,2024,794202000.0,2024-12-31,,,160375000,110597000.0,85974000.0,135644000.0,60328000,,,0.2019322540109443,0.13925550426717637,0.24750756104870045,0.17079282096997994,0.07596052389694309
APPF,AppFolio,2025,950822000.0,2025-12-31,,,190419000,143904000.0,95590000.0,152917000.0,70790000,,,0.20026776830994655,0.15134693980576805,0.2518810040154729,0.16082610625332608,0.07445136944664722
BILL,Bill.com,2018,64865000.0,2018-06-30,19372000.0,45493000.0,17986000,19290000.0,16034000.0,-7817000.0,1545000,,0.7013489555230094,0.2772835889925229,0.2973868804439991,0.5445771987975025,-0.12051183226701612,0.023818700377707547
BILL,Bill.com,2019,108351000.0,2019-06-30,29918000.0,78433000.0,28924000,30114000.0,29198000.0,-9803000.0,4082000,,0.7238788751372853,0.2669472362968501,0.27793006063626546,0.5474061153104263,-0.09047447646999104,0.037673856263440116
BILL,Bill.com,2020,157600000.0,2020-06-30,39144000.0,118456000.0,52996000,45070000.0,53450000.0,-34198000.0,18064000,,0.7516243654822335,0.3362690355329949,0.2859771573604061,0.6251269035532995,-0.21699238578680202,0.11461928934010153
BILL,Bill.com,2021,238265000.0,2021-06-30,61806000.0,176459000.0,89503000,67935000.0,128116000.0,-113967000.0,68290000,,0.7405997523765555,0.3756447652823537,0.2851237067970537,0.8228275239754055,-0.4783203575850419,0.28661364447149185
BILL,Bill.com,2022,641959000.0,2022-06-30,145004000.0,496955000.0,219818000,307151000.0,221030000.0,-316818000.0,197157000,,0.7741226464618457,0.342417506413961,0.47845890469640584,0.8227643821490157,-0.4935174987810748,0.3071177442796191
BILL,Bill.com,2023,1058468000.0,2023-06-30,193977000.0,864491000.0,314632000,515858000.0,249054000.0,-295773000.0,313567000,,0.8167379646810295,0.29725225514611686,0.48736286784295796,0.7226595419039593,-0.27943499472822986,0.2962460839628595
BILL,Bill.com,2024,1290172000.0,2024-06-30,234616000.0,1055556000.0,336754000,478540000.0,277662000.0,-174164000.0,248375000,,0.8181513782658436,0.261014810428377,0.3709117854053568,0.5861249507817562,-0.13499285366602282,0.19251309127775212
BILL,Bill.com,2025,1462570000.0,2025-06-30,272103000.0,1190467000.0,340059000,543711000.0,281913000.0,-80602000.0,242532000,,0.8139555713572684,0.23250784577832173,0.37175041194609487,0.5645022118599452,-0.0551098408965041,0.16582590918725257
BILL,Bill.com,2026,1653160000.0,2026-06-30,315295000.0,1337865000.0,300571000,616211000.0,299410000.0,-73447000.0,229778000,,0.8092773839192818,0.18181603716518668,0.3727473444796632,0.5538610902755934,-0.044428246509714726,0.13899320090009437
BOX,Box,2014,124192000.0,2014-01-31,25974000.0,98218000.0,45967000,171188000.0,39843000.0,-158780000.0,11749000,,0.7908560937902602,0.3701285106931203,1.3784140685390363,1.6992318345787167,-1.278504251481577,0.09460351713475908
BOX,Box,2015,216440000.0,2015-01-31,47273000.0,169167000.0,66402000,207749000.0,61672000.0,-166656000.0,31929000,,0.7815884309739419,0.3067917205692109,0.9598456847163186,1.244783773794123,-0.7699870633893919,0.1475189428941046
BOX,Box,2016,302704000.0,2016-01-31,87100000.0,215604000.0,102500000,242184000.0,71923000.0,-201003000.0,59504000,,0.712260161742164,0.33861462022305616,0.8000687139912257,1.0376704635551561,-0.6640249220360485,0.19657487182197791
BOX,Box,2017,398605000.0,2017-01-31,112130000.0,286475000.0,115928000,253020000.0,68182000.0,-150655000.0,78372000,,0.7186939451336536,0.29083428456742894,0.6347637385381518,0.8058152807917612,-0.3779556202255366,0.19661569724413894
BOX,Box,2018,506142000.0,2018-01-31,135248000.0,370894000.0,136791000,303319000.0,84805000.0,-154021000.0,97485000,,0.7327864512330532,0.27026210035918774,0.5992764876260022,0.7668282813913881,-0.30430393051752275,0.1926040518273528
BOX,Box,2019,608386000.0,2019-01-31,173594000.0,434792000.0,163750000,312210000.0,93069000.0,-134237000.0,119296000,,0.7146647030010552,0.2691547800245239,0.5131774892913381,0.6661543822507421,-0.22064445927421078,0.1960860374827823
BOX,Box,2020,696264000.0,2020-01-31,215577000.0,480687000.0,199750000,317615000.0,102794000.0,-139472000.0,145988000,,0.69038037296198,0.28688830673422727,0.45617036066779265,0.6038068893408247,-0.20031482311307205,0.20967334229545115
BOX,Box,2021,770770000.0,2021-01-31,224738000.0,546032000.0,201262000,275742000.0,106670000.0,-37642000.0,154292000,,0.7084240434889786,0.26111810267654423,0.3577487447617318,0.4961428182207403,-0.04883687740830598,0.2001790417374833
BOX,Box,2022,874332000.0,2022-01-31,249484000.0,624848000.0,218523000,298635000.0,135316000.0,-27626000.0,178974000,,0.7146575900230119,0.24993137618204525,0.3415578979152084,0.4963229070879254,-0.031596693246958824,0.20469798657718122
BOX,Box,2023,990874000.0,2023-01-31,252556000.0,738318000.0,243529000,331400000.0,126549000.0,36840000.0,185632000,,0.7451179463786516,0.2457719144916508,0.33445221087645854,0.46216673361093336,0.03717929827606739,0.1873416801732612
BOX,Box,2024,1037741000.0,2024-01-31,260612000.0,777129000.0,248767000,348638000.0,128971000.0,50753000.0,198783000,,0.7488660465376236,0.23971973739112168,0.3359585869691956,0.46023911554039015,0.04890719360611174,0.19155357647042953
BOX,Box,2025,1090130000.0,2025-01-31,228105000.0,862025000.0,264853000,380154000.0,137384000.0,79634000.0,219003000,,0.7907543137057048,0.24295542733435463,0.34872354673295847,0.47474888316072394,0.07305000321062625,0.20089622338620164
BOX,Box,2026,1177253000.0,2026-01-31,244647000.0,932606000.0,294542000,403992000.0,150883000.0,83189000.0,233716000,,0.7921882552008787,0.25019430827528155,0.34316497813129376,0.4713302917894454,0.0706636551361517,0.1985265699046849
CRM,Salesforce,2008,748700000.0,2008-01-31,171591000.0,577109000.0,63812000,376480000.0,116508000.0,20309000.0,55207000,,0.7708147455589689,0.08523039935888874,0.5028449312141045,0.6584586616802458,0.02712568451983438,0.07373714438359824
CRM,Salesforce,2009,1076769000.0,2009-01-31,220471000.0,856298000.0,99530000,534413000.0,158613000.0,63742000.0,77366000,,0.7952476343579727,0.09243393894140711,0.49631165087405005,0.6436162259500413,0.05919746946652439,0.07185013684457855
CRM,Salesforce,2010,1305583000.0,2010-01-31,257925000.0,1047658000.0,131897000,605199000.0,195290000.0,115272000.0,88892000,,0.8024445783990753,0.101025365679547,0.4635469365026965,0.6131276219129691,0.08829159080655921,0.06808605810584237
CRM,Salesforce,2011,1657139000.0,2011-01-31,323813000.0,1333326000.0,187887000,792029000.0,255913000.0,97497000.0,120429000,,0.8045951486266391,0.1133803501094356,0.47794964695176445,0.6323802650230307,0.05883453349417279,0.07267284156609675
CRM,Salesforce,2012,2266539000.0,2012-01-31,488886000.0,1777653000.0,295347000,1169610000.0,347781000.0,-35085000.0,229258000,,0.7843028511752942,0.1303074864363684,0.5160334765914021,0.6694749130723098,-0.015479548333384071,0.10114893235898434
CRM,Salesforce,2013,3050195000.0,2013-01-31,683579000.0,2366616000.0,429479000,1614026000.0,433821000.0,-110710000.0,379350000,,0.7758900660449578,0.1408037846760617,0.5291550212363472,0.6713823214581363,-0.03629604008924019,0.12436909771342487
CRM,Salesforce,2014,4071003000.0,2014-01-31,968428000.0,3102575000.0,623798000,2168132000.0,596719000.0,-286074000.0,503280000,,0.7621156260508773,0.1532295603810658,0.5325793176767495,0.6791572003263078,-0.0702711346564962,0.12362555370261334
CRM,Salesforce,2015,5373586000.0,2015-01-31,1289270000.0,4084316000.0,792917000,2757096000.0,679936000.0,-145633000.0,564765000,,0.7600726963335098,0.14755825997760155,0.5130830696670715,0.6396160776062764,-0.027101641250368003,0.10510020682650283
CRM,Salesforce,2016,6667216000.0,2016-01-31,1654548000.0,5012668000.0,946300000,3239824000.0,748238000.0,114923000.0,593628000,,0.7518382485283213,0.14193330469569307,0.48593355907473224,0.598160011615043,0.017237029668755295,0.08903686336245893
CRM,Salesforce,2017,8391984000.0,2017-01-31,2234000000.0,6203000000.0,1208000000,3811000000.0,966000000.0,218000000.0,820000000,,0.7391577486325045,0.14394689027052482,0.45412384008358453,0.5692336877668023,0.025977170595177495,0.0977122930644291
CRM,Salesforce,2018,10540000000.0,2018-01-31,2773000000.0,7767000000.0,1553000000,4671000000.0,1089000000.0,454000000.0,997000000,,0.7369070208728653,0.14734345351043643,0.443168880455408,0.5464895635673624,0.043074003795066415,0.0945920303605313
CRM,Salesforce,2019,13282000000.0,2019-01-31,3451000000.0,9831000000.0,1886000000,6064000000.0,1346000000.0,535000000.0,1283000000,,0.740174672489083,0.1419966872458967,0.4565577473272098,0.5578979069417257,0.040280078301460624,0.09659689805752146
CRM,Salesforce,2020,17098000000.0,2020-01-31,4235000000.0,12863000000.0,2766000000,7930000000.0,1704000000.0,297000000.0,1785000000,,0.752310211720669,0.16177330681951105,0.46379693531407185,0.5634577143525559,0.017370452684524505,0.10439817522517253
CRM,Salesforce,2021,21252000000.0,2021-01-31,5438000000.0,15814000000.0,3598000000,9674000000.0,2087000000.0,455000000.0,2190000000,,0.7441182006399397,0.16930171277997366,0.4552042160737813,0.5534067381893469,0.021409749670619236,0.10304912478825522
CRM,Salesforce,2022,26492000000.0,2022-01-31,7026000000.0,19466000000.0,4465000000,11855000000.0,2598000000.0,548000000.0,2779000000,,0.7347878604861845,0.16854144647440736,0.4474935829684433,0.5455609240525442,0.020685489959232976,0.10489959232975993
CRM,Salesforce,2023,31352000000.0,2023-01-31,8360000000.0,22992000000.0,5055000000,13526000000.0,2553000000.0,1030000000.0,3279000000,,0.7333503444756315,0.16123373309517733,0.43142383261035977,0.5128540443990814,0.03285276856340903,0.10458662924215362
CRM,Salesforce,2024,34857000000.0,2024-01-31,8541000000.0,26316000000.0,4906000000,12877000000.0,2534000000.0,5011000000.0,2787000000,,0.7549703072553576,0.14074647846917404,0.36942364517887366,0.4421206644289526,0.14375878589666352,0.07995524571822016
CRM,Salesforce,2025,37895000000.0,2025-01-31,8643000000.0,29252000000.0,5493000000,13257000000.0,2836000000.0,7205000000.0,3183000000,,0.7719224172054361,0.14495316004749967,0.3498350705897876,0.4246734397677794,0.19013062409288825,0.08399525003298589
CRM,Salesforce,2026,41525000000.0,2026-01-31,9270000000.0,32255000000.0,5993000000,14345000000.0,3000000000.0,8331000000.0,3509000000,,0.7767609873570138,0.1443226971703793,0.34545454545454546,0.4177001806140879,0.20062612883804937,0.08450331125827815
DBX,Dropbox,2016,844800000.0,2016-12-31,390600000.0,454200000.0,289700000,250600000.0,107400000.0,-193500000.0,147600000,,0.5376420454545454,0.3429214015151515,0.29663825757575757,0.4237689393939394,-0.22904829545454544,0.1747159090909091
DBX,Dropbox,2017,1106800000.0,2017-12-31,368900000.0,737900000.0,380300000,314000000.0,157300000.0,-113700000.0,164600000,,0.6666967835200578,0.3436031803397181,0.2837007589447055,0.4258221900975786,-0.10272858691723889,0.1487170220455367
DBX,Dropbox,2018,1391700000.0,2018-12-31,394700000.0,997000000.0,768200000,439600000.0,283200000.0,-494000000.0,650100000,,0.7163900265861896,0.5519867787597902,0.31587267370841415,0.519364805633398,-0.3549615578069986,0.4671265358913559
DBX,Dropbox,2019,1661300000.0,2019-12-31,411000000.0,1250300000.0,662100000,423300000.0,245400000.0,-80500000.0,261200000,,0.7526033828929152,0.3985433094564498,0.2548004574730633,0.4025161018479504,-0.04845602841148498,0.1572262685848432
DBX,Dropbox,2020,1913900000.0,2020-12-31,414600000.0,1499300000.0,727500000,422800000.0,227800000.0,-277000000.0,261500000,,0.7833742619781597,0.3801139035477298,0.22091018339516172,0.33993416583938557,-0.14473065468415278,0.13663200794189875
DBX,Dropbox,2021,2157900000.0,2021-12-31,444200000.0,1713700000.0,755900000,427500000.0,224600000.0,274400000.0,287100000,,0.7941517215811669,0.35029426757495713,0.19810927290421243,0.3021919458733027,0.12716066546179156,0.13304601696093424
DBX,Dropbox,2022,2324900000.0,2022-12-31,444200000.0,1880700000.0,891900000,409400000.0,222900000.0,181300000.0,330700000,,0.80893801883952,0.38362940341520063,0.17609359542345907,0.2719686868252398,0.07798184868166373,0.1422426771043916
DBX,Dropbox,2023,2501600000.0,2023-12-31,478500000.0,2023100000.0,936500000,466000000.0,237100000.0,538700000.0,338000000,,0.8087224176527023,0.37436040933802367,0.1862807803006076,0.28106012152222576,0.21534218100415733,0.1351135273425008
DBX,Dropbox,2024,2548200000.0,2024-12-31,445100000.0,2103100000.0,914900000,460700000.0,241200000.0,486200000.0,346500000,,0.8253276822855349,0.3590377521387646,0.18079428616278156,0.27544933678675143,0.19080134997252962,0.13597833765010595
DBX,Dropbox,2025,2521000000.0,2025-12-31,500800000.0,2020200000.0,732000000,369900000.0,230500000.0,689100000.0,300800000,,0.8013486711622372,0.2903609678698929,0.1467274890916303,0.2381594605315351,0.27334391114637047,0.11931773105910352
DDOG,Datadog,2017,100761000.0,2017-12-31,23414000.0,77347000.0,24734000,44213000.0,11356000.0,-2956000.0,3068000,,0.7676283482696679,0.24547195839660185,0.4387908019968043,0.5514931372257124,-0.02933674735264636,0.03044828852432985
DDOG,Datadog,2018,198077000.0,2018-12-31,46529000.0,151548000.0,55176000,88849000.0,18556000.0,-11033000.0,5244000,,0.7650964019043099,0.27855833842394623,0.44855788405519065,0.5422386243733498,-0.05570056089298606,0.02647455282541638
DDOG,Datadog,2019,362780000.0,2019-12-31,88949000.0,273831000.0,111425000,146657000.0,35889000.0,-20140000.0,19034000,,0.7548128342245989,0.30714206957384643,0.40425877942554717,0.503186504217432,-0.05551573956667953,0.052467059926126026
DDOG,Datadog,2020,603466000.0,2020-12-31,130197000.0,473269000.0,210626000,213660000.0,62756000.0,-13773000.0,74374000,,0.7842513082758598,0.34902712000344677,0.354054743763526,0.4580473464950801,-0.02282315822266706,0.12324472298356494
DDOG,Datadog,2021,1028784000.0,2021-12-31,234245000.0,794539000.0,419769000,299497000.0,94429000.0,-19156000.0,163737000,,0.7723088617241326,0.40802442495217656,0.2911174746108027,0.3829044775190905,-0.01862004074713448,0.1591558577893902
DDOG,Datadog,2022,1675100000.0,2022-12-31,346743000.0,1328357000.0,752351000,495288000.0,139413000.0,-58695000.0,363154000,,0.793001611844069,0.44913796191272165,0.2956766760193421,0.3789033490537878,-0.035039699122440454,0.2167954151990926
DDOG,Datadog,2023,2128359000.0,2023-12-31,409908000.0,1718451000.0,962447000,609276000.0,180192000.0,-33464000.0,482300000,,0.8074065512444094,0.452201437821345,0.28626561590408384,0.3709280248303975,-0.015722911407333066,0.2266065076427426
DDOG,Datadog,2024,2684275000.0,2024-12-31,515531000.0,2168744000.0,1152703000,756605000.0,205152000.0,54284000.0,570336000,,0.8079440444812845,0.42942805785547306,0.28186568067727785,0.3582930213931136,0.020222965232697843,0.21247301412858222
DDOG,Datadog,2025,3427158000.0,2025-12-31,686957000.0,2740201000.0,1548451000,956423000.0,279700000.0,-44373000.0,750671000,,0.7995549081775629,0.45181780355618273,0.27907175566460607,0.3606845672128335,-0.012947462591453327,0.21903600592677663
DOCU,DocuSign,2017,381459000.0,2017-01-31,102477000.0,278982000.0,89652000,240787000.0,64360000.0,-115817000.0,35443000,,0.7313551390844101,0.2350239475277815,0.6312264227610307,0.7999470454229681,-0.3036158538663395,0.09291431058121581
DOCU,DocuSign,2018,518504000.0,2018-01-31,118273000.0,400231000.0,92428000,277930000.0,81526000.0,-51653000.0,29747000,,0.7718956845077376,0.17825899125175504,0.5360228657830991,0.6932559825960841,-0.09961928934010152,0.05737082066869301
DOCU,DocuSign,2019,700969000.0,2019-01-31,192421000.0,508548000.0,185968000,539606000.0,209297000.0,-426323000.0,410978000,,0.7254928534642758,0.2653013186032478,0.7698000910168638,1.0683824819642525,-0.6081909471032243,0.5862998221034026
