RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30,2026-07-31,2026-08-31
394792,110,"Lexington, KY",msa,KY,844.1765371961219,841.496091548255,845.6133425849747,849.4284490192526,857.3458776160418,861.1789296799328,866.2912293590766,863.0429808434811,862.9720669857032,862.9820918380514,871.2928769997119,872.2541271280784,876.421617428881,871.4654512263174,876.5986697428389,886.3499832121996,895.9470792844043,902.2510413431231,904.6830622091699,909.6736316815851,912.2492101838347,911.0501033799759,910.7299768967888,910.875948783894,913.1817073453756,917.5147836878116,921.0967819974239,921.9968654762666,924.007143203062,929.8901734778451,936.0632779298428,934.8822024644585,940.4322013336028,944.3685926820107,949.5786190400466,939.5577296811201,938.8877886791068,937.779838495083,944.2682541466324,946.8603433808175,956.4082447385324,961.8593113537198,965.2411713586283,961.3425033195228,959.4839645135233,961.9928992376167,966.9384689589148,969.220753370606,968.4608311674626,968.0306177513742,973.5171964730423,977.4401495857749,985.2968556756523,990.7496238536188,996.8450348504716,998.9554448537311,1000.4461446647143,1001.7927785786013,999.0114185389868,995.2032554942448,997.5066847607297,999.1563033657081,1006.3604442090259,1007.0827187987828,1011.1538117539005,1016.8804096466921,1027.182665120763,1036.2870372410978,1039.4915750943221,1038.278647759959,1039.5931798561585,1044.510634723647,1049.0418318970135,1056.2394054927277,1059.7371757904186,1072.3024426209504,1088.1658620842188,1109.2244986356254,1131.8032547535274,1153.3538352321243,1164.47730161396,1168.708753838042,1170.3028728963166,1175.050920771112,1175.8527651546287,1179.5427186294175,1191.9533688782838,1208.078800598795,1228.172539927117,1248.6637575093541,1273.4613741003357,1280.927650771902,1279.2840391025304,1272.9847780685884,1270.033787269984,1277.722234659817,1285.9290405974941,1295.5046546299814,1300.9005144672394,1307.9682211584854,1321.0709300097217,1331.2280288056622,1338.0821775114891,1348.1090106269478,1350.6947455461393,1352.8822744052745,1355.1102413688511,1358.3998296550958,1364.7878768447995,1362.9565735124831,1370.3736540387656,1377.4234031033484,1390.282700290989,1403.481239017181,1416.6346525754705,1431.0912807696088,1436.3615381149846,1440.6289661854626,1440.536885288097,1439.9143927779933,1436.561955041133,1439.246289028794,1445.2813861834277,1456.8382729196435,1466.8493475750383,1476.2204411250507,1485.8742937581408,1495.256601290258,1512.1433822102956,1515.1389216812222,1522.2108367478158,1517.1827102617044,1519.4235981666225,1509.864298679733,1511.8490506906944,1512.768453388666,1517.6173715900777,1518.2832724553734,1525.3749045471252,1538.8329705994654
394971,111,"Pensacola, FL",msa,FL,889.2331196662864,891.4577915593719,896.5818960913892,903.2308446148076,910.1606722594503,912.9844600054056,917.3058953676762,919.0635578874819,920.8789596741524,924.1889009972159,924.4569369010841,926.0264515753287,925.1853817411657,928.8808056378529,933.7202033234831,940.7637494862338,946.2845549326208,951.6075269134083,957.6411016350332,959.6018784729351,960.4434901749536,955.3127229858057,958.4060364817702,960.2279606481084,966.0823899319518,967.7708625786737,971.3514242205924,976.6024388887048,982.3673989590555,990.3350333384393,996.4990409733749,1003.7406574687199,1008.0628483618859,1009.6122816720925,1012.3667828170582,1016.2404614829256,1022.2284243741004,1025.2239215241955,1028.4701999258407,1032.88748734506,1039.6936319516826,1046.8732192410937,1056.694727284818,1065.8893985684206,1069.1232346696593,1066.0332488389806,1070.1250890157921,1073.095489121909,1082.2823634772824,1083.9709710050486,1095.371350916692,1103.6679872297095,1110.7838989125414,1114.3420599989038,1120.162854154572,1127.8293225982777,1134.7746670548424,1137.1852788227218,1140.0661628295918,1138.3890130216248,1143.6733302357195,1150.6277543620179,1161.6337293706345,1168.040530439573,1174.7345636993707,1181.8354123204974,1198.5624241342555,1210.3900273305885,1229.030896196361,1235.6177884656584,1238.9020640806089,1247.7755216802582,1255.2256596950144,1280.4558106513357,1293.8520345424001,,1379.132804952987,1415.2012302295943,1444.2588098269214,1482.8427866371997,1522.8265503784382,1540.7436890818628,1533.3733447294157,1536.0524495007817,1539.141716273824,1552.1548281683786,1563.9559452208512,1568.3936715482782,1588.5906417487502,1600.0918221807415,1610.3123759522587,1615.67351005945,1627.007021669323,1632.5668219191211,1621.95857383239,1606.268065015525,1603.3958760635096,1606.478758534589,1614.954082913539,1623.577284593529,1631.8636279846262,1634.4780545244755,1637.5945220336375,1641.9120852899728,1640.0966042806185,1634.879068907288,1626.984307638551,1631.4929596742465,1634.1083947945701,1643.055509095335,1649.6836953204893,1655.182372839354,1662.298676530344,1669.9924035460344,1677.2624851497478,1681.705736133111,1680.215813526567,1677.3810805947453,1668.7472206016555,1660.862648355451,1656.9636852731487,1663.4435820301744,1673.7324719169708,1680.6303923744729,1688.8015490923042,1694.2884723422442,1701.7305301161248,1702.505231014937,1703.7314486793628,1702.3185879048847,1705.8472567083186,1703.1791131231932,1707.573136110063,1704.8643951959662,1716.8420908194958,1723.4040251022325,1734.6170801877659,1741.0941763913297,1747.1425013798134,1745.2003234308522
395068,112,"Santa Rosa, CA",msa,CA,1605.0100900642378,1608.9151540742089,1624.146618837291,1630.390831377645,1648.7860472041484,1661.2814007280454,1680.2801940748914,1698.6029918960774,1704.9102069573294,1714.0277374516597,1716.814493524634,1738.8654143503363,1758.736355355579,1773.5544752682524,1812.682853100728,1817.6299977707047,1840.506894482383,1837.9993656665974,1851.3551762310503,1858.0209540888943,1839.5877594229112,1842.134865870443,1833.7373861908372,1831.465443908703,1841.0304524729652,1864.952720686278,1882.6261612190174,1895.6232004666836,1905.5456976785042,1928.1240699314424,1936.1430652648714,1946.2849178789354,1946.9927591779096,1969.397270044415,1995.824796708937,2018.2291854249506,2035.8278257699692,2037.5732115024362,2068.303630182923,2064.2776996406365,2075.1095243914638,2075.433865983448,2085.6215881670487,2082.0098485715184,2068.8471360569242,2077.1549654004766,2074.6332725587245,2080.082026903386,2059.236537151555,2055.688130802202,2054.29431252849,2069.2992780459654,2085.8926196339107,2093.9252652311056,2088.333949669172,2081.92382442862,2078.449977055564,2073.543921519099,2073.0998973846295,2071.125434480335,2089.4851708518363,2093.506876198141,2096.5829058575314,2091.0774570208782,2091.6060380257118,2104.9563538849848,2103.2510525198545,2114.377894078501,2116.154738509674,2157.6304779455522,2154.679964864294,2154.1683764905347,2127.8219864292146,2138.8256276572183,2145.6491945411,2161.128151646211,2185.6007047404714,2218.609750786057,2250.9374562650364,2269.5412972166305,2296.2654013798124,2296.8992875855697,2309.5428177263275,2303.835358993752,2327.3653170409702,2343.282287297768,2374.871938138526,2404.3521817916876,2427.8804619410716,2440.361420716045,2440.810519748928,2437.9228359849776,2434.7900608505433,2431.205821323491,2425.146645697475,2421.5318982168624,2419.2932186713424,2422.821172330995,2434.6949018668433,2454.142387324011,2476.841494158657,2489.299861482186,2493.8384562898395,2501.49626957315,2511.0905049910543,2507.1409760174656,2507.8988013765265,2497.3675294236577,2503.8566088064176,2498.0378189498388,2505.72938996337,2517.0498015612893,2534.6613050385954,2526.117853603077,2527.1791514242273,2526.727857050039,2541.736389762683,2547.7645169901184,2547.343997559633,2545.1587166430977,2549.006714000068,2556.8129277511716,2573.5531925971814,2580.4815173232255,2583.4335990095174,2581.145374310848,2587.123412961081,2580.44732589848,2589.216084375821,2576.817840886843,2577.3626696114047,2573.942116820442,2580.514089369615,2600.266010144097,2606.817055393647,2626.141271041367,2637.4330232750012,2657.8401944352872,2667.0788315667196,2684.920657918717
395019,113,"Reno, NV",msa,NV,975.664990362257,987.7694349600265,1001.155246607733,1011.1065621845233,1018.6130457042278,1025.4258317909603,1026.3099186380869,1028.4984200571896,1033.2828578217825,1039.0706530706245,1050.280268493733,1051.316627705232,1055.302584389831,1058.126726478214,1070.3092215024544,1092.5468285980214,1106.922576273429,1115.3010643720518,1119.2762086823886,1124.3183466875264,1129.5838339705983,1128.058241956076,1126.971237749179,1128.9720462247046,1135.7947521122496,1143.0463974637205,1157.2928124372997,1176.7644485316844,1203.6822188555104,1224.1681076068837,1242.4094798298997,1249.912839393225,1259.7490997725135,1255.8450894600571,1260.7786059121702,1258.7830355314566,1273.2320522233213,1279.2346254297804,1296.099708634188,1312.263832036441,1333.701297037949,1354.7111927222495,1370.3058913866428,1382.4845990547203,1382.6406113618054,1379.4087694162633,1378.3217782564982,1377.780596876433,1383.275942548072,1386.2268551945624,1393.4622811473507,1403.5304120358555,1418.109709059025,1430.1517538928065,1434.8435549641924,1437.0769710478605,1442.4148420086717,1443.8122424028386,1440.9086701844697,1440.89049483858,1440.8852408916234,1445.81048823474,1452.8620026089104,1454.7818572502613,1457.6903462530088,1454.5769429539025,1461.757034551898,1483.7461582183662,1511.5038586641165,1534.2489480465786,1545.3243388114827,1551.4964700526157,1562.4457781127026,1580.6910815931578,1597.8388533320751,1615.8526116247742,1643.4786122329956,1676.490655193366,1723.2960864061647,1744.572777978826,1761.0390638747083,1747.7756851876088,1740.0507713609725,1722.6341447554887,1728.6396162696542,1734.7190868791995,1752.5102210310665,1767.7787723612917,1783.3041316139995,1797.4117041809282,1805.9288389963333,1800.1116709193323,1785.9044663699835,1771.291045722861,1754.6903494926044,1756.129623722573,1749.0858417298004,1774.2382964000826,1778.6495961012251,1791.7497813344783,1791.7784443212906,1801.3803358151383,1809.0568975280946,1804.4514984246398,1796.6329485496224,1783.580465432038,1768.9061476568377,1762.7061640303732,1766.3255557753098,1779.2688613367907,1795.2531041740378,1811.0935685874422,1828.6328118998053,1847.719404277558,1856.785504002659,1857.5013832868901,1848.7173286864188,1842.1599924930467,1826.8183240781132,1818.6738257675458,1821.1371848174304,1845.9319150906433,1863.5370639776663,1870.7125157099451,1882.904438873572,1895.2344105499535,1915.465334016208,1915.0611712808939,1916.3959635656518,1914.8716661436958,1911.5420624555181,1914.5372729165852,1923.7940975799675,1975.7158786533535,1994.2525624411344,2009.648044829161,1991.6628508170027,2009.6949203312129,2030.801553875211,2055.4117564192566
394698,114,"Huntsville, AL",msa,AL,754.9924637766629,756.5775224806208,759.31957117775,764.1656507456063,766.7961849280877,766.9748987725302,765.1576797427812,762.6594025464774,763.8114436554476,766.6207098343602,767.9431249271229,767.8043831276137,771.5381964323136,773.1578252233991,778.1416947654683,777.3302775275222,782.6908993583672,783.8571098171207,787.604264647738,784.1938591072934,786.4374719032178,782.5601284806777,784.8925296890742,785.3928408666147,787.4150097634729,791.4284960852839,794.9591740515015,800.8067411513974,807.8808661894858,812.4529514680096,819.2484052226715,816.8083561186617,815.0353963154382,813.7328937786077,816.2192134888202,819.3533176266578,823.5753271108243,829.2139707546996,834.8166356949632,836.6051780573072,844.6645366846682,854.3857989925955,863.378594750723,865.5757298628307,868.5420481793444,872.2630050983073,877.5733881913277,880.1883697637072,878.997487772763,883.4137866960373,888.9804866086216,900.5314580255163,907.9005026219211,915.1378880406227,920.7128515926872,932.8936555212658,944.9300042887133,951.2863675025203,950.0318746653505,954.0638059104759,968.9312576465338,978.460043911508,987.0313237556187,989.5303077850984,1008.1300291070178,1021.3909358590544,1042.6671415596124,1054.0529988213555,1071.802709476037,1074.352691850881,1080.968043731988,1077.9361003704917,1094.5707421307575,1100.4491575885945,1123.1049025706159,1138.0762269106795,1167.607718472198,1188.2352814252383,1208.360332391686,1219.1467366908203,1229.9931339417446,1240.124223076775,1243.9944876114375,1252.5563060755326,1258.5269168286384,1264.9956596890652,1268.3807920393106,1278.2175587222696,1292.9757886242448,1306.9388577205475,1310.9657637039797,1317.5916800791517,1305.7840684201901,1300.4001368578745,1293.3739706026395,1298.7622693156502,1304.9714972418847,1310.5456642260274,1334.8935000289903,1350.913515739818,1363.7625537623371,1352.8796909138107,1347.7301812012,1334.880659731593,1338.6060130689132,1341.6335194246888,1347.9339515303286,1346.7343919464536,1347.000745917354,1342.632486387561,1343.1553923186252,1344.0938349411024,1354.2400680244596,1358.263623864435,1362.3246040229174,1363.8895415026834,1362.217172850545,1359.4558498685963,1353.763555583386,1352.817872353709,1344.4580538391326,1347.905034328885,1346.1308683412265,1352.9528722325144,1357.6943897161323,1360.678128593269,1357.2736328881915,1355.1551563571984,1358.8123950518284,1365.0247361906133,1365.43467625965,1365.7957535207152,1370.896392279491,1379.4560179019604,1382.7990459470018,1372.7118640907004,1372.8198695540214,1373.8826302095965,1388.2557055578816,1386.3800161368897
394995,115,"Port St. Lucie, FL",msa,FL,1128.4025023058377,1129.302959060727,1132.6892349576394,1137.035501884054,1145.7055766683447,1150.877210651621,1159.1822687014426,1162.526099070128,1175.080201799236,1187.7220962537551,1204.1537407120643,1206.3146801826927,1209.4532957569318,1206.9601013436227,1212.057619270563,1214.1713871843192,1229.8439798784366,1239.1872492578814,1246.3148850609027,1243.1160907961082,1242.2716274353972,1241.4173765928547,1245.0204136755956,1250.3940619849277,1265.0307350254916,1275.5695871985383,1284.9966995242944,1292.3859103431973,1299.2981941660619,1315.8728781497473,1324.5516237577483,1333.7976969713113,1328.8102498967503,1332.4176026183457,1341.89883190876,1358.5461888801647,1361.2321579263105,1363.552570090313,1363.6945417206257,1369.6323560911273,1375.0994376533038,1381.970678588882,1396.0740519809103,1401.5352442772887,1401.553563295631,1396.4499386931823,1408.3398148206181,1425.2948335092487,1432.900709305045,1431.7204771264269,1429.42276106432,1434.6966645498974,1434.3038855144678,1438.066137054338,1443.0884916717132,1451.1163614395648,1461.1077154753198,1472.8635113677008,1482.2525970813354,1486.6109785318065,1480.6867619407483,1479.5303175579963,1479.224650953433,1482.7989354779165,1487.922521219471,1489.6814935125444,1507.0347510981119,1517.1884312166458,1544.2494999112787,1569.4995898764337,1596.559136700295,1615.1997007658078,1632.5168407706187,1660.911080812476,1674.4278508105363,1679.8960702253482,1690.0992580834566,1738.8417180341428,1791.1336544702774,1850.9453698606878,1880.1478195427724,1928.4213335166962,1991.829107613694,2043.104202972397,2074.8152897456084,2054.9530155062803,2052.9920247442237,2047.9984057481327,2074.693594102194,2101.855346498638,2138.7258785029026,2161.0365428545906,2178.0264309005333,2179.0116727919085,2167.492165808853,2166.319449679,2171.635736040397,2176.3806228807275,2180.6814257844926,2182.668393375449,2197.0540571560623,2205.4108076875873,2218.862218059098,2228.524665002833,2242.152985351385,2239.236704965406,2229.4595855381253,2218.7785964362297,2214.9019783065855,2212.6120856457983,2207.662445569593,2207.5399800108603,2229.1188457382973,2242.9141568186756,2255.0184763839447,2249.734617394169,2252.379026168095,2252.489112597349,2264.6615862869007,2268.1565290723006,2283.014560038191,2280.280577745027,2275.890392638799,2270.5237732114188,2265.411835764161,2278.015204976285,2285.6058470934177,2291.418891081535,2298.919945514273,2299.552589199778,2316.2946464806364,2309.3360990180386,2314.03856125876,2311.4853345075076,2318.21507445486,2318.868278737705,2323.3598088580666,2333.785377859545,2344.1579411554544,2339.9918459573632
394761,116,"Lafayette, LA",msa,LA,,,,,,,,,,,,,,,,,1037.9259904754763,1032.9959392188262,1028.5510791466509,1020.8164004239386,1022.93367779827,1015.7098471521911,1024.5681962542649,1016.942197943609,1027.909271634799,1026.5068594617535,1042.7568366145301,1038.529728629394,1046.0128674285293,1046.4862141153637,1048.9222664623871,1048.1347478101382,1045.9566265781505,1045.7411573261727,1038.1639795136975,1039.8510813838498,1034.4186905692127,1042.2905178649826,1038.892570547978,1044.1874590145928,1042.0788011972675,1049.5079726050833,1056.098317868114,1060.3608880396853,1054.8144429129152,1045.5461018408623,1040.006106817448,1043.1930038175963,1045.014196237807,1046.8870634890002,1049.008619281891,1058.507584640775,1068.0258464536557,1069.268899370118,1068.8590722468866,1059.1292589953798,1053.446531789218,1048.0944341027118,1049.7951203972211,1048.1424652899673,1049.168152537989,1050.5871881945595,1059.1639477637148,1063.3780892527666,1073.8906078527043,1074.5206446312932,1081.5653816645033,1087.5198138193907,1107.0641207053013,1114.4769094000064,1118.6706221695176,1116.3288060039552,1120.4362577087195,1113.104248689346,1116.4955510475284,1119.4011653937341,1144.5496096261074,1160.1288874684005,1184.7113800640989,1199.6991018740005,1216.7332709968227,1221.9795808887902,1229.285971950687,1231.3961059186984,1243.093590456941,1244.8937797996807,1248.7091065334967,1253.617298400421,1260.7459935365475,1267.3715730383838,1268.171012927051,1268.343363772894,1260.8145739539805,1250.7293424811683,1241.7873151155648,1247.4136794822195,1251.923095597421,1260.2941925346668,1266.4341944067385,1277.8131020478022,1281.8871689755713,1288.9819346804336,1295.9760288269295,1308.4471043352112,1312.260982728812,1308.132071036333,1304.7821648796107,1305.8505830536458,1307.2214566311184,1302.6334931415636,1296.7438354340543,1300.8962404199758,1312.4105597855444,1327.2945292470008,1330.5335695750705,1334.035584663356,1329.5660239455644,1329.4544394438713,1331.7240505804252,1328.036838013173,1328.671439880868,1325.2371700050896,1338.9064087183406,1349.3911971043758,1359.904582215841,1365.1067244681826,1368.0717517223493,1366.5949236180552,1365.3963358728122,1361.4870832865226,1356.6971211348603,1347.801472282735,1347.8466831754179,1355.0502187739953,1369.8853888859776,1375.387405493115,1376.375280885383,1373.7103879522665,1375.0078898219106,1382.1633677238988
394898,117,"Myrtle Beach, SC",msa,SC,946.1722563897252,946.9972252785158,947.9820803173214,952.7163376496555,964.9422861826241,968.6056714090246,981.9704423666167,984.9631022269843,987.543309987586,991.8538162209848,989.3888723724987,989.0439579479522,988.1379606671699,991.796941990332,1000.8405275386989,1003.3299779190778,1001.9402729301927,1011.1171305735165,1015.9875734176346,1023.4039093132194,1025.2131909868538,1025.6252461420386,1024.2092243585919,1017.0813557720627,1027.3320870826794,1036.4560966101558,1043.670987064902,1045.2735817500636,1053.5402030099415,1068.8248881694271,1076.18060668672,1076.6108992454097,1073.855364065943,1080.4085770485506,1077.3380780805292,1072.6172886644708,1075.5593370766921,1085.0052464939458,1096.2788466754478,1099.5942448200292,1109.6972354104366,1120.3900842874712,1123.393892892271,1123.448670873726,1121.7079135196464,1121.2941874911066,1125.3530313774772,1118.0456442665477,1125.185039419,1125.8794504721936,1144.1514089017337,1144.0273916431624,1153.4381467813932,1159.9090232822603,1170.1069969280609,1175.5861768906468,1167.7106930273412,1169.4528981344583,1167.10691668424,1173.0476285440402,1176.3536413681531,1189.5169413653416,1201.648274193494,1202.4094175423606,1203.2290657152755,1203.395940899886,1208.7720719812655,1214.5511422948327,1219.214832369374,1216.5196607216415,1217.8171818755645,1226.9622771323145,1242.027998931475,1270.8972378896897,1282.402151186707,1304.6988399911988,1318.4317868356134,1350.0075213643963,1390.04814837612,1426.9839794718876,1453.1058028547811,1479.2026433360918,1476.479604847063,1490.8897966832342,1489.0450194132045,1509.2925164074977,1537.8480200748572,1575.018408698375,1610.3683330022732,1622.8996986191216,1631.5591709638918,1642.685693730662,1647.3658047454562,1642.1145440423454,1624.7864944238454,1617.1925468055554,1605.9071916719577,1615.0409623106143,1621.2614526451237,1642.653478394376,1651.0962161538173,1656.519932700667,1661.1087352736445,1663.4085281075024,1669.5939153098407,1660.3657198397498,1649.961469770324,1639.418670282917,1640.0727449169062,1646.8281025437716,1658.1451432572414,1669.3618813953083,1672.8857219479887,1678.83277634947,1686.6762517099023,1706.0350967710795,1718.3790906431154,1714.112373895401,1692.4776692350604,1671.576605053722,1668.1182078981678,1675.2259136198613,1684.3725862392216,1685.457929034624,1682.3335139363758,1680.6101288131392,1673.0904727952325,1672.0552627084326,1678.6907295757444,1689.5069140709095,1687.3875927514819,1667.553470959758,1665.9562051808807,1671.749875133307,1692.6581581414725,1700.2841552616412,1702.5545293006808,1700.3461269437455,1699.5652256776589,1709.2464644175786
395116,118,"Springfield, MO",msa,MO,661.5504538441999,664.2139871200627,668.4843119364132,669.6672498252963,674.0779445347162,672.7912911131696,676.8450316733323,677.4288710480582,681.4158179121325,680.1811831876702,674.039858464957,670.2702004093765,670.1620396739373,679.3058970000417,684.4205037231683,689.671387382841,689.9054368029739,693.5642378659302,697.5065491685443,700.1096678966551,698.969075754717,699.2444248140598,695.2543687779438,697.2624499450516,696.2106705675704,705.4965740062951,712.7009025367765,715.4553081044962,714.6970344884862,714.6890211032935,721.437667836472,725.2378592964745,726.7694518054343,721.516361390578,721.048410166619,705.9922416470299,702.0159756646292,707.5872264869379,726.2221777455894,740.725737268346,740.2096623656305,746.3574954568501,748.3185495400102,753.6400862140381,754.5978023669732,758.026139077943,754.8541702464718,746.2402421501234,746.264282358846,754.6063739399731,771.2226265968945,779.9286659660607,788.3582229108666,791.1998438936535,797.0627142238815,797.2010195095618,798.5296248533125,795.5503141598891,796.2070899523775,797.3382934219132,799.9704136945223,805.6834241243395,814.4486447619563,820.9113618192359,824.5992526240861,834.5363166531688,845.5700435225318,855.5358116920828,850.8421108434983,847.9899706847118,847.5353197537613,854.1113312954664,867.6923677497274,882.63465853834,900.7608138902821,909.4153564402994,929.0107447449908,951.1004506872039,976.7047637597788,980.9536736304202,975.3431532836074,973.4904358813887,979.1764030926613,993.805357422349,1000.3928321768761,1007.195914236976,1015.8761629444012,1038.1504991161792,1054.4224160235774,1065.228890215973,1064.6848232321277,1070.7778971060213,1070.5869927372219,1067.2362782518637,1063.2021429105935,1065.9690500376234,1067.6916192293347,1073.115065784455,1076.1243277338006,1084.7848407123713,1090.406986228512,1098.3258686745157,1107.3783732268475,1110.6436567326357,1112.6268341808898,1109.4025886242587,1104.8856337691159,1100.291976046491,1103.1014923107266,1114.446615872548,1123.2311389608242,1127.7663672240303,1132.165759539808,1137.5865298896279,1141.6810521626658,1145.0245457925619,1147.3892723943748,1147.9537119531064,1145.0652088553272,1142.5872566135204,1148.872214422049,1159.2153663911683,1170.5163783116652,1177.1319109073752,1185.6240675417191,1193.6916582052756,1193.6488214018782,1189.1715075266704,1185.7810469146202,1187.7165263278457,1193.2179055835747,1196.9154649813186,1199.1752050645052,1202.7139928162155,1209.8913698270453,1214.4999365579633,1220.3410428400025,1224.263799240107,1239.6525988790218,1244.63396799117
395195,119,"Visalia, CA",msa,CA,928.3174255021565,929.7525899631992,930.6133422611367,937.9844954805401,944.2466675777345,945.4501749114086,948.1684529887265,952.1362270936344,960.643297520805,959.9423034460137,961.9516604194279,964.3555409571712,963.4921159438366,959.5506702317664,959.7006994115945,970.0198958885738,982.0674569541194,990.9066015971879,984.9431937993653,985.7046813429909,980.0369713867219,990.9997643904678,991.82753104211,998.4649483317326,998.6457146946119,1002.4972164955627,1008.7096667013399,1012.5743256176992,1022.904700465758,1031.771911228384,1037.5110309762701,1033.904130608361,1030.9262310199515,1033.6886777410275,1040.2387254752177,1043.9525343211837,1046.6377446844965,1049.430249397428,1049.931646114723,1053.66074084254,1055.3291389561089,1065.2450461291137,1064.6823104639268,1069.5787324740995,1068.7618017148159,1072.6552157974556,1070.5104013779326,1075.360637202191,1079.7224883553752,1084.6485457771244,1088.3032262929135,1090.4824421221972,1096.2876911037542,1100.4104884723486,1112.501383243782,1117.1296477480253,1124.1972032571573,1116.424049401357,1119.12847945333,1115.5312204500287,1124.4095873850272,1133.2641121266531,1140.6908578298307,1149.130849161741,1148.570344782775,1140.8675217890075,1149.835007573207,1167.012073467276,1193.6730962497493,1194.9806181285237,1195.3890942454707,1205.4776445378275,1224.8279972494656,1240.0937327059562,1257.5427944051114,1287.2148894519303,1319.611647559277,1332.5295423653417,1346.8933368897729,1353.7203166732002,1377.0992551730772,1411.7309779024079,1448.0672943345269,1486.3282203583917,1487.072493795588,1481.7000516952755,1467.6674669965666,1463.2593947955197,1500.3554618555347,1522.131739930503,1539.953615051545,1541.7426507414098,1551.8185885933622,1547.3450796102065,1525.716779912869,1519.8218327258312,1532.0015676920514,1544.6268044563653,1554.0739949311194,1555.1683253895924,1552.8569489718318,1543.2493946067048,1543.5332346744028,1549.8817245845742,1559.2879463274448,1564.8598252494583,1575.2652728253286,1577.3831693083287,1586.773489323415,1588.4326781499026,1589.2661154805874,1592.1077447470884,1602.0326595223853,1632.3349804903266,1639.4001710508846,1652.2545193933272,1632.710070644489,1638.0333829592673,1634.1582530788903,1655.2087906886275,1657.6645766475344,1660.1206345488904,1659.3149419779347,1669.4193473134114,1678.6595109532134,1683.1581756376263,1689.0302784298096,1700.4448135938655,1713.3036346274264,1708.7202511913567,1695.9114748833729,1690.4613317049168,1695.4341950599323,1706.529020961366,1709.643321124128,1711.6699654111783,1719.0017314791908,1741.1963922760162,1764.849408825115,1765.2884116609605
